text_id;tweet_cleaned_id;tweet_preprocessed
Polisi mempersilakan warga tersebut untuk mengonfirmasi 'salah tilang' itu ke posko e-TLE di Jl MT Haryono, Jakarta Selatan. https://t.co/qSmQPakpkv;polisi mempersilakan warga tersebut untuk mengonfirmasi salah tilang itu ke posko etle di jl mt haryono jakarta selatan ;['polisi', 'sila', 'warga', 'konfirmasi', 'salah', 'bukti', 'langgar', 'posko', 'etle', 'jl', 'makan', 'teman', 'haryono', 'jakarta', 'selatan']
@Fzaurel_ pake waze dikasi tau klo ada etle terus pelanin aja, tapi ga perlu ampe batas maksimum kok kyk 80-an, di mbz aja 100-120an nga kena etle gw ampir tiap minggu ke jkt. Malah gw sering liat di mbz pajero ama fortuner pada lewat bahu jalan 140an 😭; pake waze dikasi tau klo ada etle terus pelanin aja tapi ga perlu ampe batas maksimum kok kyk an di mbz aja an nga kena etle gw ampir tiap minggu ke jkt malah gw sering liat di mbz pajero ama fortuner pada lewat bahu jalan an ;['pakai', 'waze', 'kasi', 'etle', 'pelanin', 'ampe', 'batas', 'maksimum', 'an', 'mbz', 'an', 'nga', 'kena', 'etle', 'ampir', 'minggu', 'jakarta', 'lihat', 'mbz', 'pajero', 'fortuner', 'bahu', 'jalan', 'an']
Kesadaran Bayar Denda Tilang ETLE Masih Rendah, 2 Ribuan Kendaraan di Bengkulu Masih Diblokir https://t.co/RWpJqQQa4t;kesadaran bayar denda tilang etle masih rendah  ribuan kendaraan di bengkulu masih diblokir ;['sadar', 'bayar', 'denda', 'bukti', 'langgar', 'etle', 'rendah', 'ribu', 'kendara', 'bengkulu', 'blokir']
@siapkawalpolri @ListyoSigitP Langkah yg baik dan tepat. dengan adanya e-tilang ini lebih efektif dan tertib @ListyoSigitP;  langkah yg baik dan tepat dengan adanya etilang ini lebih efektif dan tertib ;['langkah', 'etilang', 'efektif', 'tertib']
-rek ada sg prnh kena e-tilang ta? aku nanya poo, ini aku ws bayar via online (trf 500k, tgl 22), nah trs ini ak kudu lapo maneh ya? klo lapor, lapor e ke sp? di tutor bayar e yg terakhir kek gt, tp so far ak gada barang bukti sg disita...(?) trs sidangku jg terakhir  (cont..) https://t.co/GYVsY0PJhD;rek ada sg prnh kena etilang ta aku nanya poo ini aku ws bayar via online trf k tgl  nah trs ini ak kudu lapo maneh ya klo lapor lapor e ke sp di tutor bayar e yg terakhir kek gt tp so far ak gada barang bukti sg disita trs sidangku jg terakhir cont ;['rek', 'sg', 'kena', 'etilang', 'ta', 'poo', 'ws', 'bayar', 'via', 'online', 'trf', 'tanggal', 'lapo', 'iya', 'lapor', 'lapor', 'e', 'sp', 'tutor', 'bayar', 'e', 'so', 'far', 'barang', 'bukti', 'sg', 'sita', 'sidang', 'cont']
Satlantas Polres Tangerang Selatan Siap Lakukan Tilang ETLE https://t.co/4t0JRbhfVC;satlantas polres tangerang selatan siap lakukan tilang etle ;['satlantas', 'polres', 'tangerang', 'selatan', 'laku', 'bukti', 'langgar', 'etle']
@Alfianwisnu087 Koyoke ora mungkin, wong Suroboyo - Karawang wae saya pernah 7 jam, padahal kecepatan hampir selalu di atas 150km/j saat tilang elektronik belum diterapkan.. 😁. Belum lagi kalau sudah masuk tol Cikampek pasti banyak ketemu Transformers.; koyoke ora mungkin wong suroboyo  karawang wae saya pernah  jam padahal kecepatan hampir selalu di atas kmj saat tilang elektronik belum diterapkan  belum lagi kalau sudah masuk tol cikampek pasti banyak ketemu transformers;['koyoke', 'ora', 'suroboyo', 'karawang', 'wae', 'jam', 'cepat', 'kmj', 'bukti', 'langgar', 'elektronik', 'terap', 'masuk', 'tol', 'cikampek', 'ketemu', 'transformers']
Humas Polres Pakpak Bharat -- Personil Satlantas Polres Pakpak Bharat melakukan Apel sebelum melaksanakan pengaturan lalu lintas, dalam apel tersebut ditekan kan agar tidak ada yang melakukan Tilang manual melainkan E-Tilang guna mendukung program Kapolri menuju presisi. https://t.co/bkgCeR8rKx;humas polres pakpak bharat  personil satlantas polres pakpak bharat melakukan apel sebelum melaksanakan pengaturan lalu lintas dalam apel tersebut ditekan kan agar tidak ada yang melakukan tilang manual melainkan etilang guna mendukung program kapolri menuju presisi ;['hubung', 'masyarakat', 'polres', 'pakpak', 'bharat', 'personil', 'satlantas', 'polres', 'pakpak', 'bharat', 'apel', 'laksana', 'atur', 'lintas', 'apel', 'tekan', 'bukti', 'langgar', 'manual', 'etilang', 'dukung', 'program', 'kapolri', 'presisi']
Bhabinkamtibmas Polsek Blahbatuh Sosialisasikan ETLE https://t.co/F4wp2xnv1G;bhabinkamtibmas polsek blahbatuh sosialisasikan etle ;['bhabinkamtibmas', 'polsek', 'blahbatuh', 'sosialisasi', 'etle']
Satlantas Polrestabes Surabaya melaksanakan penindakan ETLE terhadap massa aksi unjuk rasa yang melakukan pelanggaran lalu lintas pd tanggal 15 Desember 2022 https://t.co/OTVtjYdIaF;satlantas polrestabes surabaya melaksanakan penindakan etle terhadap massa aksi unjuk rasa yang melakukan pelanggaran lalu lintas pd tanggal  desember  ;['satlantas', 'polrestabes', 'surabaya', 'laksana', 'tindak', 'etle', 'massa', 'aksi', 'unjuk', 'langgar', 'lintas', 'tanggal', 'desember']
PENGADAAN E-TLE DIT LANTAS POLDA BENGKULU TAHUN 2022... (01/Dec) , trend - #WorldCup #tender #lelang https://t.co/SocE4M9xUf;pengadaan etle dit lantas polda bengkulu tahun  dec  trend     ;['ada', 'etle', 'dit', 'lantas', 'polda', 'bengkulu', 'dec', 'trend']
*Ditlantas Polda Riau Terapkan Etle Mobile Handheld* https://t.co/yrEztDmRlK;ditlantas polda riau terapkan etle mobile handheld ;['ditlantas', 'polda', 'riau', 'terap', 'etle', 'mobile', 'handheld']
Polres Tangerang Selatan Operasikan Kendaraan ETLE Mobile https://t.co/6suQqRLGka;polres tangerang selatan operasikan kendaraan etle mobile ;['polres', 'tangerang', 'selatan', 'operasi', 'kendara', 'etle', 'mobile']
Ditlantas Polda Sumut Tambah 5 ETLE Mobile https://t.co/B3LvlgB7Sx;ditlantas polda sumut tambah  etle mobile ;['ditlantas', 'polda', 'sumut', 'etle', 'mobile']
@HoofdbureauID Tilang ETLE diberlakukan ketika ada kegiatan,  termasuk Suporter; tilang etle diberlakukan ketika ada kegiatan termasuk suporter;['bukti', 'langgar', 'etle', 'laku', 'giat', 'suporter']
"Selalu tertib berlalulintas yo ges, damanapun itu... 
ETLE Mobile sudah berlaku hlo... 
_____
Loc : Jembatan Bendungan
Sc : fb Kulon Progo
. 
. 
#kotawates 
#kulonprogo 
#jogja https://t.co/IgJfsMhWAV";selalu tertib berlalulintas yo ges damanapun itu etle mobile sudah berlaku hlo  loc  jembatan bendungan sc  fb kulon progo      ;['tertib', 'berlalulintas', 'iya', 'teman', 'damanapun', 'etle', 'mobile', 'laku', 'hlo', 'loc', 'jembatan', 'bendung', 'sc', 'fb', 'kulon', 'progo']
Polda Metro Melengkapi Mobil Tilang Elektronik dengan Kecerdasan Buatan https://t.co/AvMsg1pqbk;polda metro melengkapi mobil tilang elektronik dengan kecerdasan buatan ;['polda', 'metro', 'lengkap', 'mobil', 'bukti', 'langgar', 'elektronik', 'cerdas', 'buat']
@zam_s82 @crytosuniko @kokokdirgantoro Hahaha...itu mah takut kena tilang elektronik ya;   hahahaitu mah takut kena tilang elektronik ya;['hahahaitu', 'mah', 'takut', 'kena', 'bukti', 'langgar', 'elektronik', 'iya']
POLDA SUMSEL POLRES OKU SELATAN KEGIATAN PENGECEKAN ALAT DAN KAMERA ETLE https://t.co/jAbAFQPmiv;polda sumsel polres oku selatan kegiatan pengecekan alat dan kamera etle ;['polda', 'sumsel', 'polres', 'oku', 'selatan', 'giat', 'kece', 'alat', 'kamera', 'etle']
Penerapan Tilang Etle Kendaraan Tanpa Pelat, Korlantas Gunakan Fitur Pengenal Wajah https://t.co/SfZaQUBbVa;penerapan tilang etle kendaraan tanpa pelat korlantas gunakan fitur pengenal wajah ;['terap', 'bukti', 'langgar', 'etle', 'kendara', 'pelat', 'korlantas', 'fitur', 'kenal', 'wajah']
Giat sosialisasi Tilang Elektronik dan aplikasi smart city dulur Kito https://t.co/qJ4T4l12G2;giat sosialisasi tilang elektronik dan aplikasi smart city dulur kito ;['giat', 'sosialisasi', 'bukti', 'langgar', 'elektronik', 'aplikasi', 'smart', 'city', 'saudara', 'kito']
https://t.co/eXhDmyfMK9 -  Total Sudah 64 Kamera ETLE di Sumsel, Tahun Depan Fokus Pengadaan Etle Portable dan Mobile  https://t.co/5nTBYlVk3P;  total sudah  kamera etle di sumsel tahun depan fokus pengadaan etle portable dan mobile ;['total', 'kamera', 'etle', 'sumsel', 'fokus', 'ada', 'etle', 'portable', 'mobile']
"Bisa gak ndan, saya gk usah d suruh bayar E-tilang, tp d jadikan Duta ETLE Indonesia ? 

@RTMC_Jogja";bisa gak ndan saya gk usah d suruh bayar etilang tp d jadikan duta etle indonesia  ;['ndan', 'suruh', 'bayar', 'etilang', 'jadi', 'duta', 'etle', 'indonesia']
"Sasaran Pelanggaran Kamera Etle

#PolrestabesSurabaya https://t.co/7RjVmNNiQ0";sasaran pelanggaran kamera etle  ;['sasar', 'langgar', 'kamera', 'etle']
Polda Metro Jaya: 10 ETLE Mobile Dilengkapi Artificial Intelligence https://t.co/oEEQ7bwaUQ https://t.co/17tv1qr4rU;polda metro jaya  etle mobile dilengkapi artificial intelligence  ;['polda', 'metro', 'jaya', 'etle', 'mobile', 'lengkap', 'artificial', 'intelligence']
aneh rasanya ngelimit 100 km/h di jalan tol demi ga kena ETLE😌;aneh rasanya ngelimit  kmh di jalan tol demi ga kena etle;['aneh', 'ngelimit', 'kmh', 'jalan', 'tol', 'kena', 'etle']
Direktur Penegakan Hukum (Dirgakkum) Korlantas Polri Brigjen Pol Aan Suhanan mengatakan, saat ini ribuan kamera ETLE sudah tersebar di Indonesia. Itu terdiri dari ETLE statis hingga ETLE mobile.;direktur penegakan hukum dirgakkum korlantas polri brigjen pol aan suhanan mengatakan saat ini ribuan kamera etle sudah tersebar di indonesia itu terdiri dari etle statis hingga etle mobile;['direktur', 'tega', 'hukum', 'dirgakkum', 'korlantas', 'polri', 'brigjen', 'pol', 'aan', 'suhanan', 'ribu', 'kamera', 'etle', 'sebar', 'indonesia', 'etle', 'statis', 'etle', 'mobile']
@CNNIndonesia halahh siapa yang mau percaya polisi.akal²an aja,yg jelas kalau ETLE pk polisi nggk bisa sarapan soto dan sate kambing.; halahh siapa yang mau percaya polisiakal²an ajayg jelas kalau etle pk polisi nggk bisa sarapan soto dan sate kambing;['halahh', 'percaya', 'polisiakal an', 'ajayg', 'etle', 'jahat', 'kelamin', 'polisi', 'sarap', 'soto', 'sate', 'kambing']
Polda Metro Jaya Resmi tak Lagi Berlakukan Tilang Manual, Kini Andalkan Kamera ETLE https://t.co/ZierbS2b3q;polda metro jaya resmi tak lagi berlakukan tilang manual kini andalkan kamera etle ;['polda', 'metro', 'jaya', 'resmi', 'laku', 'bukti', 'langgar', 'manual', 'andal', 'kamera', 'etle']
Operasi Zebra Agung 2022, Polda Bali (Dit Lantas) Sosialisasikan E-Tilang Kepada Masyarakat Melalui Brosur https://t.co/iNGP8YoPro;operasi zebra agung  polda bali dit lantas sosialisasikan etilang kepada masyarakat melalui brosur ;['operasi', 'zebra', 'agung', 'polda', 'bal', 'dit', 'lantas', 'sosialisasi', 'etilang', 'masyarakat', 'brosur']
@Na_Jiesya iyakann cctv doang udh ga mempan udh pd kebal soalnya. e-tilang tuh lebih mantul wkwkwkwk; iyakann cctv doang udh ga mempan udh pd kebal soalnya etilang tuh lebih mantul wkwkwkwk;['iyakann', 'cctv', 'doang', 'udh', 'mempan', 'udh', 'kebal', 'etilang', 'tuh', 'mantul', 'wkwkwkwk']
Dalam operasi kali ini, polisi juga memanfaatkan teknologi tilang elektronik. Begini cara cek kendaraan kalian kena tilang! https://t.co/bNnERFlem6;dalam operasi kali ini polisi juga memanfaatkan teknologi tilang elektronik begini cara cek kendaraan kalian kena tilang ;['operasi', 'kali', 'polisi', 'manfaat', 'teknologi', 'bukti', 'langgar', 'elektronik', 'cek', 'kendara', 'kena', 'bukti', 'langgar']
Sepekan Pelaksanaan ETLE Mobile di Riau, Sudah 80 Pengendara Kena Foto https://t.co/I1IkmVjbJx;sepekan pelaksanaan etle mobile di riau sudah  pengendara kena foto ;['pek', 'laksana', 'etle', 'mobile', 'riau', 'kendara', 'kena', 'foto']
Mitra MTB, tilang manual akan segera dihilangkan dan berganti sepenuhnya ke elektronkk. Nah kalo kamu uda nerima brapa kali tilang elektronik? Jadi makin hati2 atau malah nggampangin? Share yuk di MTB Lite bareng Toya Axsano;mitra mtb tilang manual akan segera dihilangkan dan berganti sepenuhnya ke elektronkk nah kalo kamu uda nerima brapa kali tilang elektronik jadi makin hati atau malah nggampangin share yuk di mtb lite bareng toya axsano;['mitra', 'mtb', 'bukti', 'langgar', 'manual', 'hilang', 'ganti', 'sepenuh', 'elektronkk', 'uda', 'nerima', 'brapa', 'kali', 'bukti', 'langgar', 'elektronik', 'hati', 'nggampangin', 'share', 'yuk', 'mtb', 'lite', 'bareng', 'toya', 'axsano']
PENANDATANGANAN NASKAH PERSJANJIAN HIBAH DAERAH (NPHD) ELEKTRONIK TRAFFIC LAW ENFORCEMENT ( ETLE ) PEMKOT PAGARALAM DAN POLRES PAGARALAM https://t.co/ZusW7zxfcM;penandatanganan naskah persjanjian hibah daerah nphd elektronik traffic law enforcement  etle  pemkot pagaralam dan polres pagaralam ;['penandatanganan', 'naskah', 'persjanjian', 'hibah', 'daerah', 'nphd', 'elektronik', 'traffic', 'law', 'enforcement', 'etle', 'perintah', 'kota', 'pagaralam', 'polres', 'pagaralam']
Ih e-tilang di Solo udh bener2 berlaku wkwkwk, ati2 guys😭;ih etilang di solo udh bener berlaku wkwkwk ati guys;['ih', 'etilang', 'solo', 'udh', 'laku', 'tertawa', 'ati', 'teman']
@CNNIndonesia Kl ETLE tar gak bisa selamanya kan kurang silaturahmi nya; kl etle tar gak bisa selamanya kan kurang silaturahmi nya;['etle', 'silaturahmi', 'nya']
Tak Ada Lampu Merah, e-Tilang belum Bisa Diterapkan di #Aceh Singkil - https://t.co/8w5ob1dEfE https://t.co/mM4HuXK5bP https://t.co/fd38gfhHMd;tak ada lampu merah etilang belum bisa diterapkan di  singkil    ;['lampu', 'merah', 'etilang', 'terap', 'singkil']
"Sebagai gantinya, anggota di lapangan dibekali dengan kamera Electronic Traffic Law Enforcement (ETLE)....

*PATINEWS ASLI*

https://t.co/tD7PfDPlIo #pati #jateng @HumasPolresPati @poldajateng_ @DivHumas_Polri";sebagai gantinya anggota di lapangan dibekali dengan kamera electronic traffic law enforcement etle patinews asli      ;['ganti', 'anggota', 'lapang', 'bekal', 'kamera', 'electronic', 'traffic', 'law', 'enforcement', 'etle', 'patinews', 'asli']
kek nya gua ketilang etle nih akwoakwoakoakwo;kek nya gua ketilang etle nih akwoakwoakoakwo;['nya', 'ketilang', 'etle', 'akwoakwoakoakwo']
Siap-siap, ETLE Akan Mulai Berlaku di Tangsel |  https://t.co/RiL7mYL3Vs lewat @tangerangnews;siapsiap etle akan mulai berlaku di tangsel   lewat ;['siapsiap', 'etle', 'laku', 'tangsel']
Komisi lll DPR Apresisi E-Tilang, Minimalisir Tindak Kecurangan Oknum Kepolisian https://t.co/qUGhpyMDrz;komisi ll dpr apresisi etilang minimalisir tindak kecurangan oknum kepolisian ;['komisi', 'll', 'dpr', 'apresisi', 'etilang', 'minimalisir', 'tindak', 'curang', 'oknum', 'polisi']
@KompasTV Tilang Elektronik ...bikin pelanggaran meningkat..karena tdk ad petugas,,,; tilang elektronik bikin pelanggaran meningkatkarena tdk ad petugas;['bukti', 'langgar', 'elektronik', 'bikin', 'langgar', 'meningkatkarena', 'tugas']
"Penghapusan Tilang Manual ke Sistem ETLE, Bisa Perbaiki Citra Polri, Terutama dengan Aksi Tilangnya
 
https://t.co/iNwx3zv6HV lewat @tribunnews";penghapusan tilang manual ke sistem etle bisa perbaiki citra polri terutama dengan aksi tilangnya  lewat ;['hapus', 'bukti', 'langgar', 'manual', 'sistem', 'etle', 'baik', 'citra', 'polri', 'aksi', 'tilang']
"Iseng ngecek kendaraan gw kena tilang elektronik atau gak... Who knows, surat cinta gak nyampe ke rumah. Tahunya pas mau byr pajak tahunan.
Cek di sini: https://t.co/8AKwKnB5Cj";iseng ngecek kendaraan gw kena tilang elektronik atau gak who knows surat cinta gak nyampe ke rumah tahunya pas mau byr pajak tahunan cek di sini ;['iseng', 'ngecek', 'kendara', 'kena', 'bukti', 'langgar', 'elektronik', 'who', 'knows', 'surat', 'cinta', 'nyampe', 'rumah', 'tahu', 'pas', 'bayar', 'pajak', 'tahun', 'cek']
"@detikcom Ya tinggal razia aja yang ga pake plat nomor kendaraan...
Terus di foto nomor mesin dan rangka, masukan tilang elektronik....
Yg penting ga tilang manual.... 😁"; ya tinggal razia aja yang ga pake plat nomor kendaraan terus di foto nomor mesin dan rangka masukan tilang elektronik yg penting ga tilang manual ;['iya', 'tinggal', 'razia', 'pakai', 'plat', 'nomor', 'kendara', 'foto', 'nomor', 'mesin', 'rangka', 'masuk', 'bukti', 'langgar', 'elektronik', 'bukti', 'langgar', 'manual']
"Selamat siang Komandan, dilaporkan talkshow secara LIVE di RRI Pro2 dalam program remaja sadar hukum (resah) 95,3 fm, pada hari Kamis, 8 Desember 2022 Pkl. 13.00 - 14.00 Wita. 

Topik:
ETLE (tilang elektronik) https://t.co/Wdxnno1C76";selamat siang komandan dilaporkan talkshow secara live di rri pro dalam program remaja sadar hukum resah  fm pada hari kamis  desember  pkl    wita topik etle tilang elektronik ;['selamat', 'siang', 'komandan', 'lapor', 'talkshow', 'live', 'rri', 'profesional', 'program', 'remaja', 'sadar', 'hukum', 'resah', 'fm', 'kamis', 'desember', 'pkl', 'wita', 'topik', 'etle', 'bukti', 'langgar', 'elektronik']
Motor knalpot bising makin merajalela coba jelaskan sekali jelaskan bgm menilang pemotor knalpot bising pembuat Polusi Suara??! Kamera eTLE ada sensor suara???? Jelaskan @TMCPoldaMetro @korlantasid @DivHumas_Polri @ListyoSigitP cc @jokowi Jakarta makin bising! @DKIJakarta https://t.co/vh3KRbtbMs;motor knalpot bising makin merajalela coba jelaskan sekali jelaskan bgm menilang pemotor knalpot bising pembuat polusi suara kamera etle ada sensor suara jelaskan     cc  jakarta makin bising  ;['motor', 'knalpot', 'bising', 'rajalela', 'coba', 'bgm', 'tilang', 'motor', 'knalpot', 'bising', 'buat', 'polusi', 'suara', 'kamera', 'etle', 'sensor', 'suara', 'cc', 'jakarta', 'bising']
@nayanpatel_tv Bsdna tu dalali na chasma utar etle khabar padse k bharat desh ma kya bhukhmari che; bsdna tu dalali na chasma utar etle khabar padse k bharat desh ma kya bhukhmari che;['bsdna', 'tu', 'dalal', 'na', 'chasma', 'utar', 'etle', 'khabar', 'padse', 'bharat', 'desh', 'ma', 'kya', 'bhukhmari', 'che']
@siapkawalpolri Pemberlakuan e-tilang ini sudah sesuai menurutku. Mengingat cukup banyak anggota polri polantas yang sesekali melakukan pungli berkedok tilang ye kan. Kalau pakai e-tilang jadi gak perlu suudzon ini beneran atau pungli doang @ListyoSigitP @DivHumas_Polri; pemberlakuan etilang ini sudah sesuai menurutku mengingat cukup banyak anggota polri polantas yang sesekali melakukan pungli berkedok tilang ye kan kalau pakai etilang jadi gak perlu suudzon ini beneran atau pungli doang  ;['laku', 'etilang', 'sesuai', 'turut', 'anggota', 'polri', 'polisi', 'lintas', 'pungut', 'liar', 'kedok', 'bukti', 'langgar', 'ye', 'pakai', 'etilang', 'suudzon', 'beneran', 'pungut', 'liar', 'doang']
"Giat para Bhabinkamtibmas mengikuti sosialisasi ETLE di Polres Banyuasin

#kapoldasumsel
#poldasumsel
#polresbanyuasin
#kapolresbanyuasin
#quickwinspresisipolresbanyuasin
#satlantaspolresbanyuasin
#lantasbanyuasin https://t.co/KPvoAmRt7t";giat para bhabinkamtibmas mengikuti sosialisasi etle di polres banyuasin        ;['giat', 'bhabinkamtibmas', 'ikut', 'sosialisasi', 'etle', 'polres', 'banyuasin']
"Kalo sempat klen nampak Driver Tajo ngejokes kekgni, klen elus kepala drivernya abestu bilang, ""Bang, hati-hati kena tilang ETLE simpang surabaya"".";kalo sempat klen nampak driver tajo ngejokes kekgni klen elus kepala drivernya abestu bilang bang hatihati kena tilang etle simpang surabaya;['klen', 'nampak', 'driver', 'tajo', 'ngejokes', 'kekgni', 'klen', 'elus', 'kepala', 'drivernya', 'abestu', 'bilang', 'bang', 'hatihati', 'kena', 'bukti', 'langgar', 'etle', 'simpang', 'surabaya']
"Giat Sosialisasi ETLE dan app Smart City Dulur Kito di Taman kota Prabujaya dihadiri walikota, wakil walikota, sekda, kadinkes serta kadin pertanian kota Prabumulih.
@NTMCLantasPolri
@SosmedNtmc
@NTMCSumsel
@PolisiSumsel
@ResPbm
#polresprabumulih
https://t.co/jBjat6VLRH";giat sosialisasi etle dan app smart city dulur kito di taman kota prabujaya dihadiri walikota wakil walikota sekda kadinkes serta kadin pertanian kota prabumulih       ;['giat', 'sosialisasi', 'etle', 'app', 'smart', 'city', 'saudara', 'kito', 'taman', 'kota', 'prabujaya', 'hadir', 'walikota', 'wakil', 'walikota', 'sekda', 'kadinkes', 'kadin', 'tani', 'kota', 'prabumulih']
@TMCPoldaMetro Pak, bila masyarakat membantu fotoin kalau ada yg main HP saat berkendara apakah bs jadi alat bukti tuk penilangan etle....???; pak bila masyarakat membantu fotoin kalau ada yg main hp saat berkendara apakah bs jadi alat bukti tuk penilangan etle;['masyarakat', 'bantu', 'fotoin', 'main', 'hp', 'kendara', 'alat', 'bukti', 'tuk', 'tilang', 'etle']
"Penggunaan Etle Dinilai Lebih Efektif Karena Dapat Mencapture Pelanggaran Selama 24 Jam.

https://t.co/HwQkvlrAYW

#StopPelanggaranStopKecelakaanKeselamatanUntukKemanusiaan https://t.co/fBN5nwvylH";penggunaan etle dinilai lebih efektif karena dapat mencapture pelanggaran selama  jam   ;['guna', 'etle', 'nilai', 'efektif', 'mencapture', 'langgar', 'jam']
Polda Metro tambah 70 kamera ETLE statis pada 2023 https://t.co/sk8lgTcSrD #Terbaru #2023 #berita #etle https://t.co/2rVrnYvDQQ;polda metro tambah  kamera etle statis pada       ;['polda', 'metro', 'kamera', 'etle', 'statis']
"Satgas Preemtif dan Subsatgas Dikmas Ops Zebra Agung 2022 Polres Bangli, memberikan imbauan dan penyerehan brosur Ops Zebra agung 2022 kepada pengendara untuk selalu tertib berlalu lintas di jalan raya serta mensosialisasikan penindakan pelanggaran dengan ETLE 
#poldabali https://t.co/QBdZL6P4GN";satgas preemtif dan subsatgas dikmas ops zebra agung  polres bangli memberikan imbauan dan penyerehan brosur ops zebra agung  kepada pengendara untuk selalu tertib berlalu lintas di jalan raya serta mensosialisasikan penindakan pelanggaran dengan etle  ;['satgas', 'preemtif', 'subsatgas', 'dikmas', 'ops', 'zebra', 'agung', 'polres', 'bangli', 'imbau', 'sereh', 'brosur', 'ops', 'zebra', 'agung', 'kendara', 'tertib', 'lintas', 'jalan', 'raya', 'sosialisasi', 'tindak', 'langgar', 'etle']
